id,id_race,id_horse,horse_name,jockey,trainer,age,weight,number,last_ran_days_ago,non_runner,form,position,distance_beaten,owner,sire,dam,official_rating,starting_price,price
9734,237825,242769,Hinemoa(FR),Reserve,"Mark Cahill, Ireland",7,2-Sep,15,9,1,7-1691886,,,Mr F. A. McNulty,TAMAYUZ,LEAH CLAIRE(IRE),51,,"€ 10,500"
9735,237825,236494,Bigz Belief(IRE),Reserve,"Matthew J. Smith, Ireland",6,1-Sep,16,16,1,26530698,,,Debbie Kelly,MAKE BELIEVE,MANAKA(FR),50,,"€ 10,500"
9736,237825,248425,St Cianans Fire(IRE),Reserve,"John Mcconnell, Ireland",5,10-Sep,17,7,1,10-000405,,,S J Condron,ELZAAM(AUS),DANCE FOR LIVVY(IRE),59,,"€ 10,500"
9737,237826,268207,Spinning Web(IRE),N. G. Mccullagh,"Ms Margaret Mullins, Ireland",3,9-Aug,12,37,0,000-825,1,,Barrow Vale Syndicate,FASCINATING ROCK(IRE),JUST A RUNAWAY,49,6,"€ 10,500"
9738,237826,236100,Clever Currency(IRE),R. Whearty,"Paul W. Flynn, Ireland",6,12-Aug,8,40,0,769/045-6,2,2-Jan,Force Fifteen Syndicate,RED JAZZ(USA),SAFFEY OF NOWHERE(IRE),47,5.5,"€ 10,500"
9739,237826,256256,Gracesolution(IRE),J. Coen,"Ross OSullivan, Ireland",6,1-Oct,2,23,0,22255347,3,1 1/2,Miss S. Cryan,NOTNOWCATO,SOLUTION SET(IRE),64,5,"€ 10,500"
9740,237826,263055,Ciao Adios(IRE),S. D. Bowen,"Miss Shauna Larkin, Ireland",4,12-Aug,7,37,0,46502600,4,1,,,,47,9,"€ 10,500"
9741,237826,274190,Navajo River(IRE),R. C. Colgan,"Luke Comer, Ireland",3,6-Sep,3,23,0,991060,5,2-Jan,Mr Luke Comer,KARGALI(IRE),ISLE OF BEAUTY,60,29,"€ 10,500"
9742,237826,270701,Firm Belief(IRE),Seamie Heffernan,"Rodger Sweeney, Ireland",5,1-Oct,1,24,0,59099810,6,2 1/2,Rodger Sweeney,MAKE BELIEVE,KAYD KODAUN(IRE),64,6,"€ 10,500"
9743,237826,267318,Catwalk Couture(IRE),C. D. Hayes,"Eddie &amp; Patrick Harty, Ireland",3,2-Sep,4,7,0,May-09,7,2-Jan,,,,56,12,"€ 10,500"
9744,237826,241241,Katzoff(IRE),Amy Jo Hayes,"J. Morrison, Ireland",6,12-Aug,9,43,0,00U/0090-0,8,nk,Mr Martin Hughes,MASTERCRAFTSMAN(IRE),LOVED(IRE),47,41,"€ 10,500"
9745,237826,262720,Static Charge,J. A. Powell,"Desmond Mcdonogh, Ireland",3,7-Aug,13,14,0,8-0009009,9,nk,,,,47,67,"€ 10,500"
9746,237826,270492,Vista Baby(FR),Shane Foley,"A. Slattery, Ireland",3,12-Aug,11,9,0,480808,10,2-Jan,Goodcraic Syndicate,IFFRAAJ,ISLA VISTA(FR),52,6.5,"€ 10,500"
9747,237826,259324,Together Aclaim,Siobhan Rutledge,"John Mcconnell, Ireland",4,12-Aug,10,7,0,64050000,11,1 1/2,Mr Mark Dobbin,ACLAIM(IRE),DOZY(IRE),47,23,"€ 10,500"
9748,237826,260010,Is That So(IRE),Declan Mcdonogh,"Adrian Murray, Ireland",6,1-Sep,5,7,0,90/206-00,12,2-Jan,Mr Cathal McCarthy,ALHEBAYEB(IRE),PALLAS ATHENA(IRE),50,41,"€ 10,500"
9749,237826,225656,Mater Matuta(IRE),Adam Caffrey,"E. D. Delany, Ireland",7,Sep-00,6,16,0,800/5430,13,11,David Jordan,DAWN APPROACH(IRE),MORNING BELL,49,26,"€ 10,500"
9750,237826,265894,Zouperior,L. F. Roche,"Peter Fahey, Ireland",3,7-Aug,14,55,0,609-88000,14,22,,,,47,41,"€ 10,500"
9751,237826,254303,Say It So(IRE),Reserve,"Eric Mcnamara, Ireland",4,2-Sep,15,9,1,6/5487-375,,,Orchardstown Farms Limited,RAVENS PASS(USA),SENSIZ(IRE),51,,"€ 10,500"
9752,237826,236471,Indignation(FR),Reserve,"John Mcconnell, Ireland",7,13-Aug,16,82,1,3500/4-060,,,Derek Kierans,FRANKEL,THIS TIME(FR),48,,"€ 10,500"
9753,237826,260873,Nevada Brave(IRE),Reserve,"Luke Comer, Ireland",5,12-Aug,17,7,1,63380340,,,Mr Luke Comer,KARGALI(IRE),RAHYA CASS(IRE),47,,"€ 10,500"
9754,237827,263039,Jetara(IRE),J. W. Kennedy,"Mrs J. Harrington, Ireland",5,7-Nov,1,14,0,321220P-8,1,,,,,,1.57,"€ 11,500"
9755,237827,267099,Notkeepinyagoing(IRE),B. W. Harvey,"John Mcconnell, Ireland",6,7-Nov,2,26,0,10-533,2,16,,,,,11,"€ 11,500"
9756,237827,263745,Stormalong(IRE),D. J. Gilligan,"David Kenneth Budds, Ireland",5,7-Nov,3,48,0,4-0632425,3,17,Barbara Kirby Coleman &amp; E Coleman,SEPTEMBER STORM(GER),HOWABOUTTHIS(IRE),,12,"€ 11,500"
9757,237827,278309,Jazzie De Chaillac(FR),Peter Carberry,"Nina Walsh, Ireland",4,12-Oct,14,,0,,4,4 1/2,Nina Walsh,JEU ST ELOI(FR),ALIZE DE CHAILLAC(FR),,23,"€ 11,500"
9758,237827,260223,Hashtag Be Kind(IRE),P. Townend,"W. P. Mullins, Ireland",5,13-Oct,6,737,0,2/,5,7 1/2,The Other Club,CAMELOT,CIVILITY CAT(USA),,3.25,"€ 11,500"
9759,237827,274553,Michal(IRE),L. A. Mckenna,"Colm A. Murphy, Ireland",5,13-Oct,9,29,0,64,6,nk,,,,,15,"€ 11,500"
9760,237827,273861,Another Red Cat(IRE),M. J. Molloy,"Dermot Anthony Mcloughlin, Ireland",5,13-Oct,4,17,0,9P967,7,3 3/4,Michael B. McCann,YEATS(IRE),BEANANTI(IRE),,201,"€ 11,500"
9761,237827,278306,Get Down To It(IRE),Jordan Colin Gainford,"T. Gibney, Ireland",4,12-Oct,11,,0,,8,2 1/2,,,,,67,"€ 11,500"
9762,237827,276604,Tankardstown Diva(IRE),Sean Flanagan,"Ian Patrick Donoghue, Ireland",4,12-Oct,16,22,0,47,9,hd,,,,,101,"€ 11,500"
9763,237827,257117,Lady Goliath(IRE),P. Cleary,"Dermot Anthony Mcloughlin, Ireland",8,13-Oct,7,17,0,6780/0804,10,nk,The First Past The Post Club,ARCADIO(GER),SOPHIE SCHOLL(IRE),,251,"€ 11,500"
9764,237827,271007,Fromheretoeternity(IRE),Mr D. E. Phelan,"Declan Queally, Ireland",6,13-Oct,5,13,0,70-0,11,5 1/2,Merry Hearted Syndicate,DOYEN(IRE),ENTERTAIN ME,,201,"€ 11,500"
9765,237827,273232,Sydney Cruiser(IRE),E. Walsh,"Ciaran Murphy, Ireland",5,13-Oct,10,5,0,700,12,8 1/2,"Mrs K. McMahon,Declan &amp; Erica Burke",ALTRUISTIC(IRE),THE KINGS MISS(IRE),,251,"€ 11,500"
9766,237827,277952,Misty Milan(IRE),J. P. OSullivan,"Declan Queally, Ireland",4,12-Oct,15,13,0,9,13,11,,,,,251,"€ 11,500"
9767,237827,278308,Howl A Minute(IRE),Mr Turlough OConnor,"Turlough OConnor, Ireland",4,12-Oct,13,,0,,14,21,,,,,251,"€ 11,500"
9768,237827,271513,May Call You Back,B. Hayes,"Steve Jones, Ireland",5,13-Oct,8,197,0,0-0,pu,,Bananas Partnership,WALK IN THE PARK(IRE),MY DAWNEY,,251,"€ 11,500"
9769,237827,278307,Getaway Erin(IRE),Shane Fenelon,"John Joseph Hanlon, Ireland",4,12-Oct,12,,1,,,,,,,,,"€ 11,500"
9770,237827,264471,Millyupdahilly(IRE),Reserve,"Gerald Stephen Quinn, Ireland",4,12-Oct,17,38,1,,,,,,,,,"€ 11,500"
9771,237827,262271,Ah Fuhgeddaboudit(IRE),Reserve,"Miss Shauna Larkin, Ireland",5,13-Oct,18,1,1,3373846-6,,,Mr M. Fennessy Jnr,CRILLON(FR),AGATHE DU BERLAIS(FR),,,"€ 11,500"
9772,237828,268779,Better Days Ahead(IRE),J. W. Kennedy,"Gordon Elliott, Ireland",5,12-Nov,1,14,0,210-F,1,,Bective Stud,MILAN,BONNIE AND BRIGHT(IRE),,1.22,"€ 10,500"
9773,237828,272889,Metalor(IRE),Richard Deegan,"Liam P. Cusack, Ireland",6,4-Nov,6,40,0,0,2,11,John T Murray,KINGSTON HILL,SILVER PEARL,,101,"€ 10,500"
9774,237828,277426,Ca Plane Pour Moi(IRE),B. Hayes,"Colm A. Murphy, Ireland",5,4-Nov,3,12,0,0,3,13,Mr Paul McKeon,POUR MOI(IRE),MOUNT OF OLIVES(IRE),,81,"€ 10,500"
9775,237828,269991,Kalanisi Flash(IRE),B. W. Harvey,"John Mcconnell, Ireland",6,4-Nov,5,28,0,4-2632F2,4,2-Jan,Mr Damian Lavelle,KALANISI(IRE),PISTOL FLASH(IRE),,12,"€ 10,500"
9776,237828,272398,Insouciant Dallier(FR),Sean Flanagan,"Miss Elizabeth Doyle, Ireland",5,4-Nov,4,28,0,922,5,10,ID Partnership,COKORIKO(FR),VOIX DU MONT(FR),,5,"€ 10,500"
9777,237828,270612,Ganderstown(IRE),Sam Ewing,"Noel Meade, Ireland",4,3-Nov,8,13,0,0-6,6,26,Gary Aspell &amp; Ronan Faulkner,VADAMOS(FR),CELESTIAL FABLE(IRE),,67,"€ 10,500"
9778,237828,260298,Feast(IRE),L. A. Mckenna,"J. J. Lambe, Ireland",6,12-Nov,2,14,0,573/P-185,7,50,Sullivan Bloodstock Ltd &amp; Chris Giles,WALK IN THE PARK(IRE),LOLLI(IRE),,151,"€ 10,500"
9779,237828,275862,The Dooner Citizen(IRE),Mr Alan OSullivan,"Eugene M. OSullivan, Ireland",5,4-Nov,7,63,1,8,,,William M. OSullivan,DANSANT,FOREIGN CITIZEN(IRE),,,"€ 10,500"
9780,237829,271576,Mister Policeman(FR),P. Townend,"W. P. Mullins, Ireland",5,12-Nov,7,229,0,41/1-,1,,Mrs S. Ricci,TRIPLE THREAT(FR),MANHATTAN PRINCESS,,1.44,"€ 11,000"
9781,237829,270016,Feu Du Bresil(FR),D. E. Mullins,"W. P. Mullins, Ireland",8,12-Nov,2,211,0,55P213-,2,4-Mar,,,,,13,"€ 11,000"
9782,237829,260896,Pinkerton(IRE),Sam Ewing,"Noel Meade, Ireland",7,12-Nov,9,17,0,133/3230-3,3,1 1/2,Noel Meade Horse Trainer Ltd,OCOVANGO,MISTRESS POPE(IRE),,4,"€ 11,000"
9783,237829,259397,Ottoman Style,C. D. Maxwell,"Dermot Anthony Mcloughlin, Ireland",7,12-Nov,8,228,0,4/1393118-,4,6,Buckett Flach Woodward Moran Sperling,KAYF TARA,OLIGARCH SOCIETY(IRE),,26,"€ 11,000"
9784,237829,250625,Gars De Sceaux(FR),M. P. Walsh,"Gordon Elliott, Ireland",7,12-Nov,3,258,0,9/33-,5,6,Mr John P. McManus,SADDLER MAKER(IRE),REPLIQUE(FR),,19,"€ 11,000"
9785,237829,269302,Walk With Paul(FR),C. Brassil,"Martin Brassil, Ireland",7,5-Nov,12,194,0,241343-2,6,3 3/4,,,,,11,"€ 11,000"
9786,237829,268837,Invictus Machin(FR),Sean Flanagan,"Gavin Patrick Cromwell, Ireland",5,12-Nov,5,17,0,1450-70,7,7,,,,,81,"€ 11,000"
9787,237829,273509,Lilys Choice(IRE),R. A. Doyle,"David Harry Kelly, Ireland",5,5-Nov,11,13,0,547P00,8,11,Mr Patrick Nicholas McCormack,WELL CHOSEN,LILY ROCK(IRE),,251,"€ 11,000"
9788,237829,252339,Rumoroso,A. P. Heskin,"Colin A. Mcbratney, Ireland",8,12-Nov,10,6,0,31/F,9,47,Mrs Audrey Turley,RIP VAN WINKLE(IRE),ENCHUFLA,,151,"€ 11,000"
9789,237829,250872,Justicialism(IRE),B. W. Harvey,"B. R. Hamilton, Ireland",5,12-Nov,6,160,0,602407-09,F,,Mr Mohamed Obaida,VADAMOS(FR),PERONISM(USA),,151,"€ 11,000"
9790,237829,252828,Deploy The Getaway(IRE),S. F. OKeeffe,"W. P. Mullins, Ireland",8,12-Nov,1,574,1,231255/5-,,,Cheveley Park Stud,GETAWAY(GER),GAELIC RIVER(IRE),,,"€ 11,000"
9791,237829,260987,General Dynamics(IRE),Miss A. McGuinness,"J. J. Lambe, Ireland",7,12-Nov,4,14,1,0/73-P,,,Niall Bleahen,CALIFET(FR),HISTOIRE DE MOEURS(FR),,,"€ 11,000"
9792,237830,265623,Dragon Rock(IRE),Mr B. ONeill,"John Joseph Hanlon, Ireland",7,4-Dec,1,44,0,1F-42U6,1,,,,,112,7.5,"€ 11,000"
9793,237830,238391,Broken Ice(IRE),Miss M. OSullivan,"Gavin Patrick Cromwell, Ireland",7,2-Dec,3,42,0,8-2240754,2,9,W S Acham,BORN TO SEA(IRE),ICE BOX(IRE),110,5.5,"€ 11,000"
9794,237830,225280,Weihnachts(IRE),Miss Natalie Parker,"P. J. Rothwell, Ireland",9,10-Nov,4,120,0,205157-7P,3,4,Mr John P. McManus,BEAT HOLLOW,CESANA(IRE),104,9.5,"€ 11,000"
9795,237830,247881,Wild Caprice(IRE),Mr H. C. Swan,"John Patrick Ryan, Ireland",9,7-Oct,7,28,0,9500-9290,4,5,Mr Thomas James,GOLD WELL,RING HILL,87,8,"€ 11,000"
9796,237830,261102,Lizrona(IRE),Mr D. I. J. Andrews,"Eric Larkin, Ireland",7,3-Dec,2,13,0,5601P-207,5,3 3/4,Mr Michael Kehoe,DYLAN THOMAS(IRE),GABRONA(IRE),111,7,"€ 11,000"
9797,237830,261262,Croi Corcra(IRE),Miss Georgie Benson,"Colin Bowe, Ireland",6,9-Nov,5,29,0,P8P63318,pu,,Milestone Bloodstock Limited,SOLDIER OF FORTUNE(IRE),RAPID HEARTBEAT(IRE),103,6,"€ 11,000"
9798,237830,224921,School Lane(IRE),Miss Lucy Turner,"Liam Lennon, Ireland",10,5-Nov,6,13,0,646/2153-0,pu,,Patrick F Doyle,WINGED LOVE(IRE),MANGAN MONTE(IRE),99,12,"€ 11,000"
9799,237830,240315,Kilashee(IRE),Mr A. P. Ryan,"John Patrick Ryan, Ireland",8,7-Oct,8,29,0,U6-7254F2,ur,,Bitview Partnership,OSCAR(IRE),ECHO QUEEN(IRE),87,5.5,"€ 11,000"
9800,237830,256915,Thehairyfella(IRE),Mr L. P. Shanahan,"D. J. Barry, Ireland",8,7-Oct,9,664,0,957F7P56/,pu,,Mr P. J. Donovan,PRESENTING,CHERRY BLACK(IRE),87,15,"€ 11,000"
9801,237831,249152,Grange Island(IRE),Mr M. J. OConnor,"W. J. Burke, Ireland",7,9-Nov,2,204,0,8/6134P-8,1,,Mr Martin C. Fleming,SHIROCCO(GER),BELL STAR(IRE),,4.6,"€ 10,000"
9802,237831,253253,Global Assembly,Mr B. ONeill,"David Christie, Ireland",6,4-Nov,4,311,0,2-,2,2-Jan,Mr Thomas A. Keating,KAYF TARA,ANADAMA(IRE),,2.37,"€ 10,000"
9803,237831,252776,Dromleigh(IRE),Mr E. Mahon,"Seamus Murnane, Ireland",7,4-Nov,3,974,0,,3,1 3/4,Mr Seamus Murnane,OCOVANGO,MISS HILLY WAGER(IRE),,5,"€ 10,000"
9804,237831,252554,All Loved Up(IRE),Mr N. Mcparlan,"Liam Lennon, Ireland",8,11-Oct,6,236,0,9P-,4,23,Mr P.J. McCrickard,WINGED LOVE(IRE),ROWDY EXIT(IRE),,29,"€ 10,000"
9805,237831,251609,Ask Dman(IRE),Mr R. James,"David Christie, Ireland",9,Dec-00,1,546,0,1523/1-,5,1 3/4,Miss Jennifer OKane,ASK,VIE EN ROSE(IRE),,5,"€ 10,000"
9806,237831,272399,Keep Me Posted(IRE),Miss L. Costello,"T. S. Costello, Ireland",6,4-Nov,5,204,0,0,6,26,Claire Costello,SHIROCCO(GER),CANITELLYOU(IRE),,9,"€ 10,000"
9807,237832,261341,Danny The Fence(IRE),Mr O. McGill,"Karl Thornton, Ireland",6,4-Nov,8,230,0,0000/0B6-,1,,Mr Gary Ryan,WALK IN THE PARK(IRE),BALIYA(IRE),88,8.5,"€ 10,500"
9808,237832,219158,Mick Charlie(IRE),Mr D. E. Phelan,"Declan Queally, Ireland",11,1-Dec,3,28,0,13/P914,2,3,Mr Thomas Coughlan,MR DINOS(IRE),DINOS LUSO(IRE),99,6,"€ 10,500"
9809,237832,253298,Merry Moves(IRE),Mr J. G. Murphy,"Mrs Grainne OConnor, Ireland",8,7-Nov,7,27,0,4P9167-00,3,6,Mrs Grainne M. OConnor,SHOLOKHOV(IRE),MEMORYS OF MADNESS(IRE),91,13,"€ 10,500"
9810,237832,237234,Ferrum,Mr B. Barry,"G. A. Kingston, Ireland",7,10-Oct,15,17,0,00000/0-6,4,2-Jan,C. F. Brady,SEA THE MOON(GER),CLAIOMH SOLAIS(IRE),80,21,"€ 10,500"
9811,237832,243255,Not May(IRE),Mr Finn Tegetmeier,"Hugh P. Finegan, Ireland",9,1-Nov,12,610,0,PP0/,5,5,Mr Hugh Paul Finegan,ARCADIO(GER),ALL EXCEPT ALICE(IRE),85,41,"€ 10,500"
9812,237832,267077,Ar Aghaidh(IRE),Mr S. Cavanagh,"Hugh P. Finegan, Ireland",6,1-Nov,10,28,0,8,6,2 3/4,Mr R. Cavanagh,OCOVANGO,MISS COLEY(IRE),85,21,"€ 10,500"
9813,237832,271006,Vengaboy(IRE),Mr J. M. Fennell,"Declan Queally, Ireland",4,2-Dec,2,221,0,069-,7,2 3/4,,,,101,29,"€ 10,500"
9814,237832,242255,Courting Vickie(IRE),Mr A. P. Ryan,"James M. Barcoe, Ireland",9,10-Oct,14,7,0,P-5338P73,8,1,Mr James M. Barcoe,COURT CAVE(IRE),VICKATE(IRE),80,10,"€ 10,500"
9815,237832,264182,Carlas Big Jim(IRE),Mr C. J. Shine,"L. J. Archdeacon, Ireland",5,1-Nov,11,15,0,068880-P9,9,16,,,,85,34,"€ 10,500"
9816,237832,269023,Papa Barns(IRE),Mr J. Dunne,"J. T. R. Dreaper, Ireland",6,11-Oct,13,17,0,U0000-P34,10,7,Jamie Dwyer,MUSTAMEET(USA),HAARTH OF GOLD(IRE),81,4.33,"€ 10,500"
9817,237832,257820,Killinure Lass(IRE),Mr E. Mahon,"Brian M. McMahon, Ireland",6,4-Dec,1,33,0,26110-844,pu,,Oyster Boys Partnership,MOROZOV(USA),BOGHA BAISTI(IRE),102,8,"€ 10,500"
9818,237832,269305,Tonys Pet(FR),Miss A. McGuinness,"J. J. Lambe, Ireland",6,1-Dec,4,74,0,8000-98,pu,,,,,99,41,"€ 10,500"
9819,237832,246667,Breagagh(IRE),Mr N. Gault,"S. Michael Millar, Ireland",5,9-Nov,5,28,0,5354352,pu,,Aidan Gleeson,SLADE POWER(IRE),COUMLARA(IRE),93,5.5,"€ 10,500"
9820,237832,269396,Any Luck Colm(IRE),Mr D. McGill,"Colin A. Mcbratney, Ireland",6,2-Nov,9,160,0,P0000-4,pu,,,,,86,34,"€ 10,500"
9821,237832,261895,Reserve Judgement(IRE),Mr F. R. Buckley,"John Mcconnell, Ireland",7,8-Nov,6,14,1,0006-164U,,,,,,92,,"€ 10,500"
9822,237833,278311,Jeroboam Machin(FR),Mr P. W. Mullins,"Emmet Mullins, Ireland",4,Dec-00,3,,0,,1,,,,,,2.75,"€ 10,000"
9823,237833,278310,D B Cooper(IRE),Mr H. C. Swan,"Gordon Elliott, Ireland",4,Dec-00,2,,0,,2,4 1/4,,,,,1.8,"€ 10,000"
9824,237833,278313,Raceview Road(IRE),Mr N. Mcparlan,"Gerald Stephen Quinn, Ireland",5,Dec-00,6,,0,,3,10,,,,,13,"€ 10,000"
9825,237833,278315,Slievehill(IRE),Mr B. Dunleavy,"Mrs Caroline McCaldin, Ireland",6,Dec-00,8,,0,,4,3 1/4,,,,,51,"€ 10,000"
9826,237833,264823,Aill Dubh(IRE),Mr J. C. Barry,"Michael Flannery, Ireland",6,Dec-00,1,537,0,P-,5,12,,,,,201,"€ 10,000"
9827,237833,278314,River Agent(IRE),Mr J. W. Hendrick,"Denis Paul Murphy, Ireland",5,Dec-00,7,,0,,6,nk,Catherine Murphy,OL MAN RIVER(IRE),AGENT WALKER(IRE),,34,"€ 10,000"
9828,237833,278312,Minella Staycation(IRE),Ms A. Budds,"Terence OBrien, Ireland",6,Dec-00,4,,0,,7,5,,,,,21,"€ 10,000"
9829,237833,272950,Mount Gallion(IRE),Mr O. McGill,"B. R. Hamilton, Ireland",5,Dec-00,5,160,0,34,8,20,Mr Brian Hamilton,LEADING LIGHT(IRE),QUI PLUS EST(FR),,9.5,"€ 10,000"
9830,237834,259765,Chianti Classico(IRE),David Bass,Kim Bailey,6,10-Nov,1,43,0,210/111P-1,1,,,,,141,1.8,£10377
9831,237834,268592,Scrum Diddly(IRE),Paul OBrien,Harry Derham,5,10-5 (10-3),2,16,0,0962-1126,2,,Winterfields Farm Ltd &amp; M Burton,MALINAS(GER),DIAMOND GESTURE(IRE),122,3,£10377
9832,237834,233986,Llandinabo Lad,David Noonan,Tom Symonds,8,10-5 (10-1),3,16,0,P/42254-42,3,,Celia &amp; Michael Baker,MALINAS(GER),HOT RHYTHM,122,5.5,£10377
9833,237835,271114,Farnoge,Harry Cobden,Paul Nicholls,5,5-Nov,1,35,0,1-Jan,1,,,,,,5,£13615
9834,237835,278316,Leader In The Park(IRE),Ben Jones,Ben Pauling,5,Nov-00,3,,0,,2,2 1/4,Lady Dulverton,WALK IN THE PARK(IRE),SUPREME BREDA(IRE),,4,£13615
9835,237835,278317,Excello(FR),Nico de Boinville,Nicky Henderson,4,13-Oct,5,221,0,22212-,3,2,Mrs Angela Yeoman,COKORIKO(FR),PAFADAS(FR),,2.25,£13615
9836,237835,270922,Genietoile(FR),Sean Bowen,Rebecca Curtis,5,Nov-00,2,25,0,45-5,4,5,ConyersJ&amp;WOReillyPalmerProwtingRoddis,SPIDER FLIGHT(FR),OLAFANE(FR),,12,£13615
9837,237835,271150,Saladins Son(IRE),Rex Dingle,Chris Gordon,5,Nov-00,4,25,0,4-Mar,5,21,Mr Richard &amp; Mrs Carol Cheshire,TOBOUGG(IRE),DENNY DE LAP(IRE),,8,£13615
9838,237836,234055,Pic Dorhy(FR),Harry Cobden,Paul Nicholls,8,10-Nov,1,225,0,31P/11121-,1,,Mrs Johnny de la Hey,TURGEON(USA),ROSE CANDY(FR),,3.5,£39865
9839,237836,240507,Straw Fan Jack,Sean Houlihan,Sheila Lewis,8,4-Nov,4,226,0,247/11444-,2,16,Mr Graham Wilson,GEORDIELAND(FR),CALLERLILLY,,41,£39865
9840,237836,249675,Minella Drama(IRE),Brian Hughes,Donald Mccain,8,4-Nov,3,27,0,42/43113-2,3,28,Green Day Racing,FLEMENSFIRTH(USA),MIDSUMMER DRAMA(IRE),,7.5,£39865
9841,237836,234063,Shishkin(IRE),Nico de Boinville,Nicky Henderson,9,10-Nov,2,226,0,11P/3121-,rr,,Mrs J Donnelly,SHOLOKHOV(IRE),LABARYNTH(IRE),,1.61,£39865
9842,237837,268990,Blueking Doroux(FR),Harry Cobden,Paul Nicholls,4,13-Oct,4,28,0,12/4P912-1,1,,Mrs Johnny de la Hey,JEU ST ELOI(FR),BELLE DU BRESIL(FR),,5,£56950
9843,237837,263715,Strong Leader,Sean Bowen,Olly Murphy,6,Nov-00,3,41,0,1211192-0,2,1,Welfordgolf syndicate,PASSING GLANCE,STRONG WESTERNER(IRE),,3.5,£56950
9844,237837,254910,Theatre Glory(IRE),Nico de Boinville,Nicky Henderson,6,11-Oct,5,210,0,111/U3163-,3,3,,,,,2.75,£56950
9845,237837,231026,Goshen(FR),Niall Houlihan,Gary Moore,7,6-Nov,1,42,0,11/312352-,4,13,Mr Steven Packham,AUTHORIZED(IRE),HYDE(FR),,8,£56950
9846,237837,194802,Sceau Royal(FR),Tom Bellamy,Alan King,11,4-Nov,2,34,0,2/124326-4,5,2,Mr Simon Munir &amp; Mr Isaac Souede,DOCTOR DINO(FR),SANDSIDE(FR),,10,£56950
9847,237838,234376,Midnightreflection,Mr Charlie Case,Ben Case,8,11-Nov,3,16,0,721385-U2,1,,Case Racing Partnership &amp; Anita J Lush,MIDNIGHT LEGEND,HYMN TO LOVE(FR),122,6.5,£7737
9848,237838,232447,Whitehotchillifili(IRE),Jonathan Burke,Harry Fry,9,Dec-00,1,35,0,4343/352-2,2,ns,Chasing Gold Racing Club,MILAN,MHUIRE NA GALE(IRE),125,8.5,£7737
9849,237838,260145,Lassue,J. Hogan,Fergal OBrien,7,3-Nov,5,25,0,421/1,3,4-Mar,Mr Walid Marzouk,GEORDIELAND(FR),ANNIE FLEETWOOD,114,4,£7737
9850,237838,252062,So Said I,Brendan Powell,Joe Tizzard,7,4-Nov,4,228,0,214116/06-,4,13,And So Say All Of Us Partnership,MALINAS(GER),WASSAILING QUEEN,115,6,£7737
9851,237838,259963,Fortuna Ligna(IRE),Rex Dingle,Anthony Honeyball,6,11-Oct,7,25,0,2344241-2,5,2,s for s Fortuna Ligna,SOLDIER OF FORTUNE(IRE),QUIET THOUGHT(IRE),108,4,£7737
9852,237838,247872,Go Chique(FR),Nico de Boinville,Nicky Henderson,7,11-Nov,2,32,0,0/12-601P5,pu,,Middleham Park Racing CX,CRILLON(FR),SIMILARESISOLDOFA(FR),122,17,£7737
9853,237838,259579,Miss Milano(IRE),Conor Rabbitt,Nicky Richards,8,3-Nov,6,38,0,32/61114-4,pu,,,,,114,6.5,£7737
9854,237839,243003,Boothill(IRE),Jonathan Burke,Harry Fry,8,Dec-00,1,21,0,P112123-1,1,,Brian &amp; Sandy Lambert,PRESENTING,OYSTER PIPIT(IRE),155,3.75,£65037
9855,237839,260948,Frere Darmes(FR),Tristan Durrell,Dan Skelton,6,6-Oct,8,21,0,165/1127-5,2,2-Jan,Belbroughton Racing Club,BATHYRHON(GER),VILLE SAINTE(FR),133,4.5,£65037
9856,237839,252624,Triple Trade,Brendan Powell,Joe Tizzard,7,10-85ex,7,8,0,P22U11-21,3,2 1/2,SJS Racing,NORSE DANCER(IRE),DOUBLY GUEST,135,8,£65037
9857,237839,259534,Corrigeen Rock(IRE),Patrick Wadge,Lucinda Russell,6,12-Oct,5,34,0,F112261-1,4,5 1/2,,,,139,11,£65037
9858,237839,253451,Aucunrisque(FR),Rex Dingle,Chris Gordon,7,3-Nov,4,49,0,122103-03,5,1,Mrs Jenny Gordon,NO RISK AT ALL(FR),SAINTHEZE(FR),144,6,£65037
9859,237839,241882,Funambule Sivola(FR),Ned Fox,Venetia Williams,8,12-Nov,2,21,0,P/6451F5-6,6,5 1/2,,,,153,10,£65037
9860,237839,232027,Malystic,Brian Hughes,Peter Niven,9,8-Nov,3,48,0,2P11401-6,7,21,Clova Syndicate and Mrs J A Niven,MALINAS(GER),MYSTIC GLEN,149,41,£65037
9861,237839,260076,Saint Segal(FR),David Noonan,Mrs Jane Williams,5,9-Oct,6,21,0,0/651124-3,F,,Mrs Jane Williams,SAINT DES SAINTS(FR),BAL CELTIQUE(FR),136,6,£65037
9862,237840,278319,Regents Stroll(IRE),Harry Cobden,Paul Nicholls,4,2-Nov,4,,0,,1,,,,,,2.75,£5446
9863,237840,278322,Tradecraft(IRE),Nico de Boinville,Nicky Henderson,4,2-Nov,7,,0,,2,2 1/2,,,,,2.87,£5446
9864,237840,276964,Wellington Arch,Jonjo ONeill Jr.,Jonjo ONeill,4,6-Nov,1,44,0,1,3,1 1/2,,,,,4.6,£5446
9865,237840,278321,The Sainted Canary(IRE),Lorcan Williams,Jeremy Scott,4,2-Nov,6,,0,,4,8 1/2,James Barnard &amp; Derek Coles,MALINAS(GER),BONNY BLACKDOE(IRE),,6,£5446
